param fixed_demand : A	B	C	D	E	F	G	H	I	J	K :=
873	2400.16	1590.3	2757.47	768.35	1440.87	1992.51	1536.58	529.86	881.85	7879.52	3026.21
874	2438.39	1600.22	2739.68	762.78	1450.43	1987.55	1547.47	530.83	885.6	8145.24	3091.55
875	2439.48	1595.26	2728.67	755.64	1431.55	1964.68	1536.82	530.95	864.3	8227.15	3090.82
876	2405.84	1572.27	2676.28	746.57	1410.13	1919.66	1530.04	516.55	840.71	8243.37	3043.76
877	2372.33	1542.99	2663.82	741.37	1384.97	1870.3	1496.41	514.86	827.4	8198.6	2989.67
878	2364.34	1532.95	2639.86	735.68	1372.74	1837.63	1460.59	505.3	833.08	8150.2	2942.6
879	2345.34	1526.42	2629.21	730.72	1365.48	1833.76	1394.65	491.86	834.78	8119.22	2974.78
880	2345.46	1547.71	2611.3	734.35	1337.41	1852.87	1403.24	486.9	817.84	8133.26	3006.49
881	2372.2	1574.09	2670.59	736.89	1381.82	1913.98	1458.29	495.86	838.41	8187.71	3124.7
882	2464.29	1656.85	2788.69	763.03	1437.96	2035.95	1572.4	540.14	889.83	8336.3	3338.27
883	2568.71	1712.03	2871.33	763.99	1477.65	2085.56	1637.61	569.18	933.52	8299.75	3459.51
884	2555.64	1690.98	2851.12	766.66	1459.86	2054.58	1620.07	567.85	921.17	8146.93	3410.87
885	2523.46	1641.49	2761.82	757.58	1425.86	1990.69	1583.41	554.06	891.65	7896.7	3314.67
886	2437.18	1552.67	2647.0	743.67	1361.73	1893.89	1516.37	536.51	846.64	7597.71	3139.71
887	2317.76	1443.17	2490.06	720.19	1270.14	1767.81	1417.88	496.34	782.75	7151.58	2875.32
888	2190.22	1366.7	2368.21	711.12	1194.27	1657.82	1324.95	466.46	704.22	6659.72	2635.74
889	2120.65	1315.75	2300.21	706.28	1168.13	1616.8	1252.23	433.06	659.81	6236.34	2476.99
890	2076.0	1283.2	2243.22	708.46	1139.94	1596.84	1213.75	413.82	644.93	5981.39	2391.08
891	2051.19	1267.84	2218.05	708.09	1130.99	1591.51	1199.35	410.19	629.32	5847.57	2341.71
892	2045.63	1265.66	2202.08	705.19	1119.13	1601.07	1194.88	404.26	625.45	5802.55	2330.58
893	2065.23	1296.27	2249.63	713.54	1133.53	1635.92	1208.06	408.86	635.01	5869.95	2377.04
894	2179.82	1395.86	2388.54	718.14	1214.23	1714.45	1269.41	433.3	675.91	6181.41	2531.44
895	2343.53	1521.82	2586.13	756.01	1292.76	1833.27	1362.46	472.75	763.63	6844.0	2821.36
896	2448.44	1597.93	2716.09	773.92	1340.56	1914.22	1427.32	498.76	840.22	7509.62	3000.44
897	2469.85	1613.66	2722.02	771.25	1417.39	1964.68	1490.6	512.43	856.92	7948.49	3080.42
898	2500.1	1631.56	2736.54	737.13	1478.98	2021.55	1567.92	532.28	880.88	8235.5	3146.97
899	2537.73	1655.52	2780.7	726.36	1498.22	2060.63	1606.15	551.76	896.85	8377.92	3191.74
900	2550.92	1651.65	2806.96	733.38	1493.74	2084.71	1622.97	555.39	904.6	8441.32	3222.59
901	2533.74	1641.24	2796.67	747.78	1484.43	2079.14	1620.92	556.12	913.07	8475.44	3218.72
902	2493.45	1622.37	2785.78	756.73	1482.25	2054.7	1610.39	550.43	913.91	8490.81	3211.7
903	2443.47	1588.49	2742.46	767.5	1471.6	2007.03	1591.63	546.31	906.41	8455.6	3209.04
904	2442.63	1570.22	2698.06	722.98	1457.93	1997.95	1580.5	544.62	906.05	8452.7	3230.7
905	2462.23	1600.71	2702.05	718.01	1410.62	2053.61	1616.56	614.68	867.69	8482.34	3296.77
906	2517.28	1680.21	2787.24	744.63	1467.25	2160.58	1686.5	652.92	894.67	8502.31	3430.47
907	2582.38	1716.51	2871.21	747.78	1486.0	2156.22	1679.36	665.26	898.42	8348.64	3425.75
908	2557.46	1676.21	2806.35	763.87	1439.66	2087.73	1621.64	642.51	873.38	8120.43	3326.65
909	2509.78	1618.98	2732.18	745.12	1378.92	1999.77	1559.69	616.37	835.14	7834.14	3194.64
910	2427.14	1525.93	2570.28	706.76	1323.38	1880.34	1473.78	579.71	781.78	7501.15	3010.0
911	2334.69	1423.69	2397.37	710.15	1255.86	1764.91	1373.23	540.14	708.58	7081.16	2760.01
912	2205.22	1354.72	2272.38	707.97	1190.16	1671.49	1273.52	513.52	648.2	6631.65	2530.72
913	2126.57	1304.86	2198.81	700.35	1177.94	1652.74	1207.82	466.82	609.96	6252.07	2387.33
914	2098.02	1277.16	2154.65	696.72	1145.39	1634.59	1172.85	449.27	593.87	6018.54	2321.75
915	2078.17	1266.99	2145.81	696.36	1133.41	1619.34	1161.6	449.27	577.29	5883.87	2283.39
916	2066.56	1269.41	2159.85	698.05	1134.5	1608.82	1170.19	449.52	572.69	5829.42	2281.33
917	2095.48	1304.02	2257.26	706.16	1155.19	1638.1	1190.28	408.25	642.87	5900.32	2343.04
918	2188.53	1399.36	2402.21	722.85	1236.5	1732.84	1265.54	439.84	688.01	6239.85	2505.55
919	2359.98	1533.8	2628.97	765.32	1330.64	1916.28	1371.9	468.27	788.07	6919.14	2800.18
920	2461.99	1597.2	2729.64	778.64	1397.91	1993.72	1452.73	501.67	846.15	7569.4	2948.77
921	2493.08	1616.92	2742.59	777.42	1422.36	1996.74	1500.52	503.12	859.46	7925.98	2959.42
922	2500.71	1618.01	2727.7	765.57	1414.25	1975.2	1513.35	500.94	854.14	8076.75	2874.6
923	2506.76	1609.54	2721.05	753.22	1406.02	1949.67	1504.64	497.92	857.89	8127.09	2823.66
924	2485.82	1589.58	2688.86	741.0	1396.22	1912.4	1501.85	483.88	854.26	8126.84	2767.63
925	2460.05	1557.15	2641.07	733.99	1366.21	1893.17	1503.67	484.36	853.17	8110.15	2734.6
926	2469.85	1549.28	2627.03	727.33	1354.72	1880.58	1495.08	491.02	850.87	8082.44	2725.04
927	2469.25	1560.29	2636.47	718.5	1367.66	1859.29	1489.51	488.11	844.7	8051.7	2756.26
928	2454.12	1582.2	2636.47	726.6	1361.98	1866.06	1501.49	492.59	858.01	8086.43	2855.72
929	2465.38	1599.86	2667.93	741.0	1379.4	1941.44	1551.7	514.73	884.87	8189.52	3049.2
930	2550.68	1663.02	2786.99	764.84	1448.25	2063.53	1649.47	551.88	937.14	8393.29	3333.19
931	2633.69	1731.39	2894.68	759.28	1513.35	2118.35	1700.78	584.55	966.43	8378.4	3468.46
932	2617.23	1712.15	2873.14	763.39	1511.17	2097.41	1687.1	583.1	957.59	8215.3	3422.36
933	2553.22	1665.44	2808.17	756.13	1469.79	2045.02	1657.82	569.67	927.71	8008.38	3326.65
934	2455.33	1573.73	2662.36	741.85	1372.99	1949.79	1576.15	546.19	880.28	7691.73	3155.56
935	2339.78	1471.6	2505.67	723.94	1305.83	1822.02	1472.93	503.96	809.97	7273.31	2904.12
936	2205.47	1380.73	2369.66	707.97	1237.35	1732.36	1373.96	468.75	750.2	6797.66	2666.36
937	2125.49	1319.02	2275.04	703.13	1205.76	1690.98	1295.43	438.99	701.44	6387.11	2509.42
938	2083.26	1287.08	2239.23	698.05	1197.78	1668.83	1263.48	436.81	670.58	6144.38	2431.01
939	2064.14	1272.68	2214.06	697.69	1174.55	1653.22	1248.84	434.03	657.03	5990.35	2383.34
940	2069.83	1274.86	2218.17	700.11	1186.77	1641.24	1245.33	432.94	651.95	5927.67	2375.84
941	2099.83	1305.23	2270.2	707.12	1214.84	1689.28	1267.96	434.15	666.95	5974.86	2423.63
942	2185.02	1394.52	2422.66	726.24	1277.88	1784.39	1342.74	460.53	707.24	6285.71	2582.02
943	2368.09	1532.46	2669.5	760.0	1411.22	1959.6	1485.52	519.45	793.4	6915.27	2876.17
944	2474.09	1601.8	2772.11	773.92	1457.93	2032.44	1554.73	544.38	860.07	7527.89	3036.98
945	2509.18	1620.67	2802.12	765.45	1475.35	2024.33	1562.11	537.0	870.47	7887.26	3025.85
946	2523.21	1637.25	2795.83	763.87	1472.69	2014.65	1572.52	537.48	876.89	8141.97	3011.93
947	2536.76	1641.24	2797.04	756.61	1453.45	1996.62	1548.32	580.19	829.82	8214.93	3078.24
948	2524.66	1627.57	2768.72	746.21	1441.47	1974.84	1542.75	567.01	798.6	8165.32	2901.1
949	2505.06	1604.82	2741.5	713.66	1451.27	1960.32	1533.55	568.58	800.42	8167.26	2933.16
950	2496.96	1602.16	2731.21	701.56	1438.93	1950.64	1531.86	578.5	797.51	8162.66	2957.6
951	2464.65	1580.02	2699.75	708.82	1417.64	1941.2	1529.32	577.53	795.45	8144.39	3014.11
952	2417.46	1561.87	2663.21	696.72	1393.8	1940.96	1526.05	586.85	804.65	8177.06	3068.2
953	2402.46	1563.32	2671.8	615.04	1404.33	1971.82	1552.91	600.76	824.01	8239.25	3178.91
954	2447.95	1611.24	2747.43	754.19	1434.46	2061.36	1610.03	625.45	861.4	8336.78	3353.76
955	2499.98	1637.98	2777.43	751.29	1468.58	2079.26	1641.0	637.43	871.32	8213.24	3405.06
956	2468.04	1603.13	2740.53	763.27	1444.14	2039.46	1613.29	631.14	852.2	8001.49	3311.53
957	2408.99	1548.8	2662.85	749.47	1396.82	1980.29	1573.12	607.06	819.9	7719.07	3193.19
958	2327.92	1469.42	2542.94	734.95	1332.82	1893.41	1506.21	590.24	774.04	7416.09	3040.37
959	2212.24	1372.74	2392.65	719.47	1268.32	1787.65	1415.46	565.55	717.41	7029.74	2824.5
960	2088.58	1290.71	2252.29	702.28	1178.66	1695.57	1313.58	522.72	659.93	6604.3	2608.03
961	1999.65	1230.21	2155.01	687.88	1120.58	1626.84	1235.05	481.7	593.14	6227.39	2425.32
962	1950.88	1186.89	2090.15	681.23	1090.69	1586.43	1190.52	461.86	564.59	5951.87	2291.26
963	1916.16	1165.84	2053.49	676.15	1069.52	1538.27	1166.68	451.45	545.59	5759.96	2211.15
964	1900.55	1154.82	2043.93	671.67	1051.01	1504.64	1154.1	443.83	540.99	5649.01	2178.24
965	1911.56	1161.6	2051.92	672.4	1049.19	1516.61	1154.34	442.01	541.23	5612.46	2179.69
966	1942.05	1196.45	2102.98	679.66	1070.24	1543.84	1180.72	449.15	557.81	5675.38	2225.19
967	2006.66	1255.98	2188.16	688.73	1115.14	1603.49	1235.29	472.02	578.74	5898.14	2338.2
968	2068.01	1316.6	2277.46	707.37	1157.12	1665.69	1275.7	505.9	603.55	6148.98	2435.97
969	2135.04	1369.6	2372.2	724.67	1218.11	1752.08	1336.32	525.5	641.3	6417.96	2524.42
970	2197.0	1420.54	2438.27	732.78	1266.75	1808.95	1383.03	530.83	667.56	6673.39	2544.99
971	2213.57	1442.2	2448.56	733.74	1269.77	1832.54	1398.88	531.19	682.8	6829.48	2628.72
972	2211.76	1436.75	2416.49	728.66	1246.66	1826.37	1391.02	529.25	689.7	6909.7	2640.82
973	2194.7	1423.44	2376.08	724.31	1232.38	1794.91	1383.39	522.24	699.98	6974.8	2625.34
974	2194.34	1415.82	2352.12	722.13	1211.69	1761.28	1383.27	524.54	704.1	6991.02	2622.19
975	2185.74	1412.07	2300.45	719.71	1211.09	1745.3	1374.68	531.79	707.0	7025.86	2663.57
976	2180.18	1412.68	2302.75	722.61	1235.65	1738.53	1376.25	533.0	711.12	7039.9	2719.35
977	2207.64	1444.26	2343.16	726.97	1243.64	1766.36	1409.89	532.4	725.76	7087.21	2791.11
978	2291.13	1509.6	2474.09	742.46	1297.6	1853.84	1481.77	556.84	751.89	7187.04	2962.93
979	2345.34	1543.96	2517.16	745.12	1311.04	1865.7	1499.55	558.66	763.27	7210.27	3004.07
980	2312.07	1512.86	2468.88	734.71	1294.58	1815.73	1465.55	551.52	749.6	7113.95	2912.59
981	2267.18	1461.68	2406.69	728.06	1248.96	1766.48	1428.4	536.64	733.99	6992.47	2829.95
982	2202.8	1398.76	2316.42	715.59	1169.59	1694.73	1380.25	469.48	743.18	6803.47	2712.09
983	2118.23	1319.87	2218.41	694.06	1080.29	1606.4	1300.14	424.47	726.0	6548.64	2546.57
984	2022.64	1246.78	2087.37	681.59	1004.3	1536.46	1212.06	388.77	666.59	6211.78	2357.81
985	1939.75	1188.7	2018.76	674.94	971.87	1498.83	1144.18	361.79	627.38	5879.39	2188.28
986	1899.82	1157.0	1999.04	667.56	959.41	1449.7	1097.71	342.07	616.86	5606.41	2075.88
987	1874.53	1136.55	1977.14	666.23	955.17	1404.2	1075.93	327.43	647.71	5389.7	2004.97
988	1864.13	1129.66	1966.61	665.14	959.29	1400.7	1060.69	323.55	632.95	5283.34	1964.44
989	1867.39	1135.22	1982.1	664.29	954.45	1407.71	1062.5	328.52	628.84	5247.77	1956.81
990	1898.37	1162.57	2017.31	629.8	990.75	1429.25	1080.89	336.5	641.78	5307.91	1984.76
991	1938.9	1208.55	2084.35	649.16	1037.58	1479.35	1125.06	352.84	663.68	5443.79	2068.5
992	1981.74	1249.69	2161.54	689.46	1066.74	1537.55	1176.48	383.57	669.61	5664.98	2146.54
993	2042.6	1304.5	2259.19	707.0	1129.17	1638.82	1257.8	413.09	685.1	5977.76	2306.38
994	2103.22	1360.52	2337.48	706.52	1205.4	1726.31	1342.5	439.71	722.25	6331.69	2475.05
995	2116.05	1390.9	2386.97	722.37	1225.25	1782.21	1390.53	466.09	743.18	6553.72	2574.52
996	2114.96	1401.54	2396.16	724.06	1254.04	1811.73	1413.76	471.05	771.25	6736.31	2658.37
997	2103.58	1385.57	2376.92	721.04	1263.48	1817.06	1422.72	437.9	794.36	6805.28	2692.98
998	2061.48	1362.34	2348.13	719.95	1251.5	1811.98	1434.21	437.29	802.96	6874.74	2713.06
999	2056.15	1326.04	2291.38	714.75	1224.88	1801.21	1428.28	435.6	805.98	6879.94	2733.87
1000	2082.89	1307.77	2264.76	712.45	1215.93	1808.1	1439.17	434.39	809.01	6873.65	2752.99
1001	2143.03	1355.08	2303.24	713.66	1233.47	1839.08	1457.81	448.55	825.22	6922.89	2827.41
1002	2235.48	1457.32	2419.76	730.6	1313.94	1930.07	1522.66	470.21	859.1	7119.76	3020.76
1003	2308.92	1504.27	2489.57	724.79	1369.36	1954.27	1544.08	473.59	871.2	7162.96	3037.83
1004	2289.32	1482.73	2461.02	725.52	1343.34	1907.81	1514.44	462.95	855.47	7075.72	2946.96
1005	2243.1	1441.59	2393.38	703.98	1297.85	1831.46	1452.12	447.58	826.43	6916.48	2833.46
1006	2186.59	1372.5	2289.68	671.91	1225.49	1724.98	1373.23	416.72	788.19	6703.28	2676.28
1007	2087.86	1279.7	2151.02	655.34	1122.03	1595.26	1266.39	376.79	733.26	6370.53	2466.71
1008	1998.19	1216.53	2042.6	658.48	1029.1	1504.76	1162.2	340.98	656.06	5990.59	2250.48
1009	1926.8	1171.64	1982.34	649.29	988.21	1446.68	1097.47	306.37	665.86	5604.48	2089.19
1010	1884.09	1149.74	1950.64	647.35	961.34	1399.49	1050.04	300.08	646.26	5368.89	2005.33
1011	1865.09	1144.9	1935.4	647.11	968.73	1373.35	1031.77	293.06	634.4	5216.31	1947.86
1012	1872.35	1153.01	1961.65	651.1	974.17	1380.73	1033.34	290.52	627.63	5149.88	1924.63
1013	1915.55	1193.54	2015.38	617.22	1007.81	1415.34	1055.0	302.62	633.07	5198.16	1967.58
1014	2029.05	1297.97	2168.32	580.32	1109.09	1524.6	1137.4	328.64	616.25	5609.44	2121.86
1015	2229.06	1443.05	2427.99	662.6	1274.86	1706.95	1276.91	380.79	708.46	6263.08	2427.26
1016	2336.63	1515.04	2553.95	727.57	1308.37	1796.61	1351.33	420.48	796.91	6904.86	2648.08
1017	2357.56	1528.96	2571.13	722.37	1312.85	1817.06	1390.29	426.16	806.22	7319.65	2742.34
1018	2363.13	1532.95	2567.98	711.48	1326.16	1826.13	1417.88	431.0	823.53	7607.27	2818.57
1019	2367.24	1539.0	2551.28	706.28	1327.01	1841.02	1421.14	437.42	842.64	7706.97	2903.15
1020	2357.93	1521.21	2539.18	705.19	1340.8	1806.77	1408.2	442.01	845.79	7766.51	2923.24
1021	2348.0	1516.74	2501.55	705.31	1313.94	1753.17	1359.19	436.08	840.71	7785.5	2906.9
1022	2340.99	1521.21	2481.47	701.56	1271.47	1714.21	1300.51	417.57	821.47	7730.45	2827.04
1023	2316.18	1501.73	2474.33	700.95	1253.32	1696.9	1292.28	400.15	798.48	7618.28	2712.34
1024	2308.44	1502.34	2488.0	704.7	1257.55	1716.87	1318.78	408.86	803.68	7645.99	2735.57
1025	2339.05	1529.08	2548.5	719.34	1319.38	1796.37	1387.14	425.44	824.74	7703.22	2879.92
1026	2420.48	1600.71	2675.55	726.12	1399.0	1941.2	1505.6	468.88	875.8	7892.35	3140.8
1027	2546.08	1673.07	2790.14	747.18	1423.93	2016.46	1578.08	505.78	914.28	7907.23	3326.29
1028	2527.93	1649.23	2763.52	750.8	1410.98	1992.02	1570.1	494.89	908.1	7769.77	3283.34
1029	2476.39	1597.32	2697.57	740.88	1379.28	1939.02	1541.3	485.69	881.48	7567.82	3194.88
1030	2398.95	1505.97	2563.63	715.72	1311.4	1835.45	1470.63	465.24	839.26	7308.04	3027.42
1031	2289.56	1402.27	2383.94	665.14	1231.05	1709.0	1373.11	429.79	772.71	6881.75	2780.1
1032	2161.3	1332.33	2271.65	695.27	1128.57	1596.23	1267.47	396.76	694.06	6416.87	2537.01
1033	2093.42	1280.42	2191.67	693.69	1084.76	1551.1	1199.11	367.11	656.06	6047.7	2387.81
1034	2058.57	1253.8	2158.04	692.36	1063.71	1516.74	1161.48	367.36	633.56	5794.21	2316.67
1035	2046.72	1240.61	2140.37	693.69	1062.02	1497.86	1151.32	365.66	622.06	5678.41	2277.82
1036	2052.89	1244.0	2155.37	701.68	1079.08	1512.98	1156.4	365.3	616.5	5626.98	2285.21
1037	2088.58	1279.21	2200.26	711.48	1096.02	1553.88	1183.62	374.74	628.84	5706.24	2346.19
1038	2197.12	1379.76	2354.42	733.02	1197.9	1664.72	1261.55	402.81	679.29	6074.93	2518.13
1039	2375.71	1524.72	2612.51	776.46	1331.36	1849.24	1399.36	456.65	781.66	6733.77	2811.56
1040	2467.8	1567.56	2718.39	774.4	1398.64	1930.31	1452.0	474.8	842.89	7351.36	2947.08
1041	2473.48	1562.47	2689.95	780.93	1372.99	1893.29	1439.17	464.4	843.98	7699.71	2907.39
1042	2467.67	1541.54	2629.81	764.96	1334.87	1835.93	1401.91	453.27	843.49	7891.98	2824.02
1043	2451.22	1523.63	2582.26	751.53	1285.87	1788.86	1372.62	440.8	855.71	7931.43	2764.49
1044	2426.41	1512.74	2531.08	744.15	1248.48	1745.3	1339.59	432.45	830.42	7950.67	2703.62
1045	2375.71	1501.0	2492.84	700.11	1238.92	1715.3	1312.24	424.71	817.23	7910.86	2657.64
1046	2352.36	1486.0	2465.74	699.26	1220.28	1702.83	1303.77	418.78	810.1	7890.29	2652.2
1047	2316.3	1472.69	2446.74	693.69	1203.95	1691.7	1311.64	419.63	808.28	7847.33	2696.12
1048	2306.26	1488.66	2447.1	691.64	1220.16	1736.47	1346.12	423.86	818.69	7872.86	2757.23
1049	2324.65	1517.1	2515.47	701.44	1277.16	1827.7	1417.27	445.16	843.01	7976.68	2931.83
1050	2388.9	1586.92	2642.76	731.08	1365.24	1964.19	1544.93	490.05	893.22	8170.4	3215.09
1051	2495.75	1650.08	2764.49	746.57	1413.76	2026.87	1616.56	524.05	938.84	8185.17	3404.34
1052	2472.03	1626.0	2734.36	751.77	1411.83	2009.45	1611.48	523.69	928.43	8019.4	3352.79
1053	2423.63	1578.57	2655.59	756.49	1385.45	1960.08	1574.45	513.4	896.49	7776.91	3252.0
1054	2349.7	1495.56	2535.31	721.04	1330.27	1864.73	1499.07	489.69	847.6	7456.87	3072.43
1055	2238.86	1392.23	2374.5	710.27	1233.11	1733.93	1386.06	452.54	775.37	6998.04	2818.94
1056	2080.72	1302.44	2215.63	698.29	1147.2	1601.92	1305.35	410.67	704.46	6499.64	2560.36
1057	1992.26	1245.94	2130.33	691.15	1089.12	1472.45	1278.36	386.47	658.0	6062.46	2376.68
1058	1952.09	1209.52	2076.0	686.43	1052.82	1410.62	1246.9	374.86	615.16	5817.44	2275.77
1059	1917.97	1186.28	2047.32	680.99	1031.28	1391.98	1231.66	366.63	611.17	5651.79	2212.97
1060	1904.42	1178.3	2035.46	679.29	1021.36	1391.62	1220.77	370.14	603.67	5584.39	2195.42
1061	1927.17	1204.07	2072.97	682.8	1034.67	1418.24	1243.52	373.53	613.71	5641.26	2234.63
1062	2001.82	1292.76	2193.73	699.5	1138.13	1541.06	1293.97	393.01	655.34	5953.68	2380.19
1063	2169.29	1426.83	2429.92	728.9	1255.74	1771.92	1375.65	431.0	748.14	6583.13	2655.1
1064	2265.72	1482.61	2490.78	739.92	1296.76	1848.88	1438.81	456.29	817.96	7177.6	2809.98
1065	2302.63	1487.33	2501.55	732.66	1315.39	1854.32	1444.26	463.07	839.62	7532.37	2849.19
1066	2322.84	1483.22	2474.57	731.32	1320.11	1842.83	1437.6	458.47	847.36	7732.75	2848.22
1067	2335.54	1474.87	2442.99	727.94	1327.37	1829.4	1402.15	451.09	824.01	7755.13	2699.39
1068	2311.58	1454.78	2394.83	725.27	1311.4	1806.89	1383.88	406.8	793.88	7740.25	2590.0
1069	2269.72	1418.6	2336.87	718.38	1277.64	1753.65	1355.93	397.24	785.65	7744.36	2540.15
1070	2280.0	1403.48	2315.34	703.01	1281.15	1691.46	1381.94	394.82	791.58	7753.44	2549.71
1071	2228.58	1370.32	2284.48	700.71	1252.59	1660.12	1361.01	401.72	798.0	7616.71	2669.02
1072	2204.86	1369.96	2293.92	700.59	1261.79	1688.43	1374.44	401.24	790.37	7634.01	2680.88
1073	2208.37	1392.71	2335.06	699.26	1278.24	1757.4	1409.89	409.83	797.75	7709.27	2794.62
1074	2272.14	1458.53	2436.34	719.22	1344.19	1869.93	1496.41	435.48	842.04	7840.32	3041.21
1075	2363.98	1538.52	2535.19	730.72	1359.44	1916.4	1552.19	454.84	874.22	7774.37	3199.6
1076	2358.9	1518.67	2510.39	726.6	1338.14	1886.03	1527.87	446.37	853.53	7568.79	3138.38
1077	2318.0	1478.62	2467.31	709.18	1310.67	1830.12	1493.74	440.32	824.49	7328.36	3036.01
1078	2231.48	1400.09	2354.18	694.78	1249.45	1731.63	1431.67	413.7	783.6	7034.82	2875.56
1079	2111.45	1305.47	2211.88	675.42	1175.76	1606.15	1327.13	379.82	716.2	6608.05	2626.06
1080	1978.11	1237.71	2094.75	661.51	1101.58	1497.13	1222.7	338.07	654.13	6165.07	2380.19
1081	1890.38	1195.24	2013.32	648.44	1046.41	1436.75	1142.0	310.97	603.43	5778.72	2216.96
1082	1837.87	1159.06	1966.37	644.2	1013.62	1399.49	1096.86	300.32	584.19	5515.78	2119.32
1083	1815.12	1137.16	1933.46	641.3	992.32	1383.03	1078.96	295.6	561.92	5365.74	2064.86
1084	1799.15	1132.8	1925.72	634.64	979.74	1383.03	1071.82	286.77	546.19	5308.88	2046.11
1085	1826.01	1158.82	1971.09	645.05	991.35	1414.85	1080.29	302.98	557.33	5344.69	2081.8
1086	1920.75	1240.86	2092.57	628.72	1062.26	1513.1	1155.31	329.36	597.98	5667.04	2223.74
1087	2087.25	1375.16	2332.03	658.72	1178.9	1698.96	1278.24	371.23	682.08	6296.36	2494.54
1088	2192.4	1423.93	2435.37	668.52	1242.06	1773.38	1340.92	391.68	750.2	6895.67	2660.79
1089	2218.05	1436.03	2430.77	662.35	1258.88	1773.13	1355.68	392.4	759.88	7275.12	2714.88
1090	2250.24	1436.03	2433.67	668.28	1281.15	1794.07	1380.85	389.86	784.81	7489.3	2742.22
1091	2257.62	1418.48	2389.27	693.33	1275.34	1810.04	1389.32	391.31	798.24	7559.11	2770.3
1092	2235.11	1387.87	2288.23	692.12	1249.69	1763.58	1356.77	382.96	780.69	7574.6	2693.46
1093	2230.39	1386.78	2283.03	686.68	1216.05	1678.88	1328.7	372.92	775.49	7604.73	2641.19
1094	2243.1	1404.81	2284.12	685.71	1208.43	1656.73	1317.21	370.14	771.01	7593.23	2659.1
1095	2228.46	1395.49	2274.19	673.61	1182.65	1667.86	1319.5	363.36	763.87	7526.68	2695.4
1096	2214.42	1392.59	2270.44	660.54	1150.1	1694.36	1328.34	367.24	770.04	7559.11	2745.01
1097	2236.2	1416.18	2292.1	668.52	1183.5	1728.24	1344.43	368.32	780.21	7582.59	2826.56
1098	2284.72	1477.17	2395.8	687.4	1241.58	1821.17	1438.81	393.13	808.16	7683.74	2988.58
1099	2344.98	1505.6	2457.75	693.57	1254.89	1882.88	1493.87	414.42	849.54	7634.98	3139.59
1100	2309.16	1479.95	2442.75	688.49	1241.7	1847.91	1469.79	418.54	843.61	7437.75	3074.61
1101	2257.13	1427.44	2361.8	675.18	1203.47	1786.44	1429.62	407.65	808.04	7200.47	2968.37
1102	2166.02	1342.74	2236.68	664.29	1154.46	1682.5	1359.31	382.96	757.1	6908.25	2791.35
1103	2045.02	1242.55	2101.41	644.69	1069.76	1553.64	1256.58	343.64	694.42	6498.3	2543.78
1104	1930.68	1179.27	1987.42	634.52	958.68	1453.82	1157.12	304.68	631.98	6080.25	2302.39
1105	1852.39	1122.03	1916.76	623.03	932.91	1385.45	1079.92	281.2	586.61	5682.76	2133.84
1106	1805.2	1088.15	1864.13	614.07	905.81	1342.74	1031.4	268.14	579.35	5382.32	2032.32
1107	1785.36	1070.61	1840.05	608.51	903.39	1316.0	1000.67	295.24	569.91	5223.45	1973.39
1108	1794.67	1075.81	1845.25	611.78	899.51	1310.55	998.86	285.56	564.59	5147.1	1952.46
1109	1821.17	1106.06	1875.5	616.37	897.82	1338.86	1015.31	287.01	580.32	5180.74	1985.37
1110	1917.49	1198.02	2008.24	638.15	969.45	1430.82	1075.45	306.13	617.22	5427.82	2114.96
1111	2088.1	1337.05	2244.31	671.07	1079.32	1612.2	1185.2	350.54	695.02	5978.13	2373.29
1112	2206.31	1415.82	2370.39	694.66	1157.61	1697.51	1272.68	365.78	767.74	6548.76	2565.56
1113	2253.87	1442.68	2399.43	689.22	1171.64	1718.32	1321.8	370.99	791.7	6997.91	2656.07
1114	2283.15	1477.89	2450.25	645.17	1207.94	1732.96	1345.76	374.62	806.1	7252.26	2691.04
1115	2314.97	1507.3	2497.68	661.14	1226.09	1747.48	1366.21	381.39	816.02	7349.9	2725.52
1116	2328.4	1511.41	2507.72	650.25	1253.68	1738.53	1374.56	381.88	813.72	7388.99	2677.37
1117	2310.86	1498.1	2521.52	642.51	1249.57	1721.83	1369.84	377.52	810.22	7399.15	2670.11
1118	2294.4	1459.14	2490.66	647.83	1241.82	1717.84	1369.48	367.72	805.5	7387.05	2678.46
1119	2281.58	1421.27	2458.36	643.96	1224.52	1705.62	1369.72	383.45	804.53	7394.07	2684.51
1120	2278.55	1412.43	2407.3	648.92	1225.25	1690.98	1374.8	394.22	815.06	7412.34	2754.81
1121	2279.16	1434.09	2397.13	701.92	1231.05	1732.72	1402.51	410.43	832.24	7495.95	2834.55
1122	2314.25	1488.06	2473.6	728.06	1267.47	1823.47	1461.2	427.86	862.12	7595.53	3002.86
1123	2393.5	1559.93	2563.51	737.5	1313.33	1865.46	1492.9	442.01	881.61	7484.33	3076.79
1124	2386.48	1536.34	2547.9	733.38	1286.96	1824.68	1478.14	437.29	862.97	7321.59	3026.21
1125	2350.79	1494.71	2494.66	726.85	1250.29	1784.75	1443.29	430.4	830.42	7107.18	2943.81
1126	2320.3	1421.99	2393.14	714.75	1196.21	1709.12	1394.04	413.82	797.75	6886.47	2819.66
1127	2270.69	1342.74	2279.04	702.16	1162.08	1623.94	1322.17	388.65	743.91	6584.7	2645.42
1128	2151.38	1258.88	2162.75	692.72	1100.98	1531.26	1238.19	364.33	694.06	6238.64	2452.91
